ID,Name,Release Date,Genres,Platforms,LaunchBefore2010
716250,Eight Dragons,2019-04-23,Action;Casual;Indie;Early Access,windows,NAO
716260,Guns'n'Stories: Preface VR,2017-10-26,Action;Adventure;Free to Play;Indie,windows,NAO
716310,Crazy Toad,2017-10-03,Casual;Indie,windows;mac;linux,NAO
716330,VOID,2017-10-31,Violent;Casual;Indie,windows;mac;linux,NAO
716340,Blackberry Honey,2017-10-24,Adventure;Indie,windows;mac;linux,NAO
716360,SweeperVR,2017-10-19,Casual,windows;mac,NAO
716370,Flippt,2017-09-26,0,"Luetso,NAO
716380,The Chemist,2017-11-03,Casual;Indie;Simulation;Early Access,windows,NAO
716400,Battle of Red Cliffs VR,2017-11-01,Gore;Action,windows,NAO
716480,Halloween Knight,2017-10-31,Action;Indie,windows,NAO
716490,EXAPUNKS,2018-10-22,Indie;Simulation,windows;mac;linux,NAO
716560,Trancelation,2019-03-12,Action;Casual;Indie,windows,NAO
716600,Premier Buggy Racing Tour,2017-10-10,Indie;Racing;Sports,windows,NAO
716630,Battlevoid: Sector Siege,2017-10-25,Strategy,windows;mac;linux,NAO
716640,Sigma Theory: Global Cold War,2019-04-18,Indie;Simulation;Strategy;Early Access,windows;mac;linux,NAO
716650,Yorkshire Gubbins,2017-10-17,Adventure;Casual;Indie,windows;mac;linux,NAO
716680,Nirvana Pilot Yume,2017-12-13,Action;Adventure;Indie;Racing;Sports,windows;mac;linux,NAO
716710,東方憑依華　～ Antinomy of Common Flowers.,2018-01-05,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Partial Controller Support,Ltd.",NAO
716750,Nemesis Realms,2018-04-06,Action;Indie,windows,NAO
716760,Dream Alone,2018-06-28,Action;Adventure;Indie,windows,NAO
716770,Exorder,2018-03-19,Indie;Strategy,windows;mac;linux,NAO
716850,Jewel of WonderLand,2017-10-02,Adventure;Casual;Indie;Strategy,windows,NAO
716870,Gravity Ball,2017-10-05,Casual;Indie,windows,NAO
716890,Liquidator,2017-10-18,Action;Indie,windows,NAO
716900,El Ministerio del Tiempo VR: Salva el tiempo,2017-10-09,Adventure,windows,NAO
716920,The Ultimate Trivia Challenge,2017-10-27,Casual,windows;mac;linux,NAO
716940,Grape Jelly,2017-10-03,Casual;Indie;Racing,windows,NAO
716950,Dino Scourge,2017-12-18,Action;Adventure;Free to Play;RPG;Early Access,windows,NAO
717000,SKIMMERZ,2017-10-14,Action;Casual;Indie,windows,NAO
717020,Drosoph Hotel,2017-10-23,Adventure;Indie;Simulation;Strategy;Early Access,windows,NAO
717040,The Flight Of Dowran,2017-10-24,Violent;Action,windows,NAO
717050,Thirdmage,2018-04-30,Action;Free to Play,windows,NAO
717060,Konrad the Rocket,2017-10-16,Action;Indie,windows,NAO
717070,R-COIL,2018-02-05,Action;Indie,windows;mac;linux,NAO
717120,A Collection of Bad Moments,2018-01-12,Action;Adventure,windows,NAO
717170,Mulletman and the Molemen,2017-11-01,Action;Indie,windows,NAO
717190,Super Dungeon Master Ace: The Classic Fantasy Adventure RPG,2017-10-14,Action;Adventure;Casual;Free to Play;Indie;RPG;Simulation;Strategy,windows,NAO
717200,KEEPER-the hunter of insect,2017-09-29,Action;Adventure;Indie,windows,NAO
717240,Divide & Conquer,2017-11-29,Action;Adventure;Casual;Indie;Strategy;Early Access,windows;mac,NAO
717310,Aggelos,2018-06-19,Adventure;Indie;RPG,windows,NAO
717330,Halloween Pumpkin Story,2018-04-26,Action;Adventure;Casual;Indie,windows,NAO
717370,8bit Invasion,2017-10-02,Casual;Indie;Simulation;Strategy,windows,NAO
717380,Yerah,2017-10-12,Adventure;Indie;RPG;Simulation,windows,NAO
717400,Power of The Void,2017-10-26,Adventure;Indie,windows,NAO
717450,Nimble Bunn,2017-10-04,Adventure;Casual;Indie,windows;mac,NAO
717540,De Mambo,2017-10-17,Action;Indie;Early Access,windows;mac;linux,NAO
717610,A Case of Distrust,2018-02-08,Adventure;Indie,windows;mac,NAO
717640,Reigns: Her Majesty,2017-12-06,Casual;Indie;Simulation,windows;mac;linux,NAO
717670,The Occupant,2017-10-27,Indie,windows,NAO
717680,Tubular Rift,2018-04-06,Action;Indie;Racing;Early Access,windows,NAO
717710,Bloom: Labyrinth,2019-01-22,Action;Adventure;Indie;RPG,windows,NAO
717720,Cyberia 2: Resurrection,2017-10-23,Action;Adventure;Strategy,windows;mac,NAO
717760,"Catch the Thief,If you can!",Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support,Star Game Studios,NAO
717780,Trap Labs,2018-11-26,Action;Adventure;Casual;Indie;Racing,windows;mac,NAO
717790,Hold Your Own,2017-11-30,Action;Adventure;Indie;Simulation;Early Access,windows,NAO
717820,Boom Island,2017-10-16,Action;Indie,windows,NAO
717830,Waiting for the Loop,2018-01-11,Adventure;Casual;Indie,windows,NAO
717840,Viral,2017-10-13,Action;Casual;Indie,windows;mac,NAO
717850,Sable's Grimoire,2018-05-18,Casual;Indie;Simulation,windows;mac;linux,NAO
717940,WIL,2018-05-31,Action;Adventure;Indie,windows,NAO
717950,Rainbow Snake,2017-10-07,Casual,windows,NAO
717960,SoTo,2017-12-19,Indie,windows,NAO
717980,伏雨录：少年篇（Summer Rain）,2018-05-11,Adventure;Indie;RPG,windows,NAO
717990,Bloodworks,2017-12-31,Action;Casual;Free to Play;Indie,windows,NAO
718010,Robbie Swifthand and the Orb of Mysteries,2018-09-20,Action;Adventure;Indie,windows;mac,NAO
718020,GRAL,2018-09-24,Action;Casual;Indie;Racing;Sports;Early Access,windows,NAO
718030,Kyklos Code,2017-12-15,Action;Indie,windows,NAO
718040,Super Arcade Boy in Defender of Planet Earth,2017-10-20,Action,windows;mac;linux,NAO
718070,AgeOfDarkness,2017-11-21,Violent;Gore;Action;Adventure;Indie;Early Access,windows,NAO
718080,Artifact Quest 2,2017-11-03,Casual;Indie,windows;mac,NAO
718090,Princess.Loot.Pixel.Again x2,2018-12-27,Action;Adventure;Indie;RPG,windows,NAO
718120,Jack B. Nimble,2018-07-24,Action;Adventure;Casual;Indie,windows;mac,NAO
718140,Domino Dungeon,2017-10-04,Action;Casual;Indie;Simulation,windows,NAO
718180,Super Dungeon Boy,2017-11-29,Action;Indie,windows;linux,NAO
718200,Forever Home,2017-10-31,Adventure;Indie;RPG,windows,NAO
718210,Depopulation,2017-11-24,Violent;Casual;RPG;Simulation;Strategy,windows,NAO
718220,NeoBoom2,2017-10-30,Indie,windows,NAO
718240,Solar Collector,2017-11-10,Indie;Simulation;Strategy,windows;mac,NAO
718250,Nova Flow,2018-03-15,Action;Casual;Indie,windows;linux,NAO
718270,ZombieThon,2018-05-18,Action;Casual;Indie,windows,NAO
718310,Diaspora : Mass Exodus,2018-12-21,Free to Play;Indie;Massively Multiplayer;RPG;Strategy,windows,NAO
718320,FoxyLand,2017-10-17,Adventure;Casual;Indie,windows;mac;linux,NAO
718330,Cubic,2017-10-09,Casual;Indie,windows;mac;linux,NAO
718350,Loot Collection: Mahjong,2017-10-05,Adventure;Casual;Indie;Simulation;Strategy,windows,NAO
718360,Mission: Wolf,2017-10-04,Action;Casual;Indie;Simulation;Strategy,windows,NAO
718370,LSD,2017-10-31,Casual;Indie,windows,NAO
718380,Holopoint: Chronicle,2019-01-31,0,"Alzan Studios,NAO
718410,AWS Argentina Wingshooting Simulator,2017-11-08,Action;Simulation;Sports,windows;mac,NAO
718470,Rockland VR,2017-12-13,Casual;Indie,windows,NAO
718490,LOGistICAL: Japan,2017-10-06,Casual;Indie;Strategy,windows,NAO
718500,Derpy Dinos,2017-11-02,Action;Casual;Free to Play;Indie,windows,NAO
718530,The Survival Test VR: Defend To Death,2017-10-31,Violent;Gore;Action;Adventure;Casual,windows,NAO
718540,Exorcism: Case Zero,2017-10-12,Action;Adventure;Indie;RPG;Simulation,windows,NAO
718560,Scythe: Digital Edition,2018-09-05,Strategy,windows;mac,NAO
718590,Dark Devotion,2019-04-25,Action;Adventure;Indie;RPG,windows,NAO
718650,Driftland: The Magic Revival,2019-04-18,Indie;Simulation;Strategy,windows,NAO
718660,Magic matchstick,2017-10-10,Casual;Indie,windows,NAO
718670,Cultist Simulator,2018-05-31,Indie;RPG;Simulation,windows;mac;linux,NAO
718680,Left&Right,2017-10-19,Casual;Indie,windows,NAO
718710,Command: Shifting Sands,2017-10-24,Simulation;Strategy,windows,NAO
718720,DEATHPIT 3000,2017-12-01,Violent;Gore;Action;Indie,windows;mac;linux,NAO
718730,One Strike,2017-11-03,Violent;Action;Casual;Indie,windows;mac,NAO
718740,Chop Chop Princess!,2017-11-08,Adventure;Indie;Racing,windows;mac,NAO
718810,Teleporter,2018-09-25,0,"Teleporter Realities,NAO
718830,Unrested Development,2017-10-09,RPG,windows,NAO
718840,DiamondFalls,2017-10-10,Casual;Indie;Strategy,windows,NAO
718910,Vitamin Girl,2017-10-11,Action;Indie,windows,NAO
718920,Dead Noir the Heart,2017-10-20,Casual;Indie,windows,NAO
718940,Prey with Gun 带枪的猎物,2017-11-23,Casual;Free to Play;RPG,windows,NAO
718960,The Flesh God,2017-11-02,Action;Indie,windows,NAO
718970,Gone Astray,2017-10-09,Indie,windows,NAO
718980,Grey Zone,2017-10-15,Action;Adventure;Indie;Strategy,windows,NAO
718990,Drone Infiltrator,2017-12-18,Action;Simulation;Strategy,windows,NAO
719070,BlowOut,2018-03-06,Action,windows,NAO
719080,Fart Simulator 2018,2017-12-05,Action;Adventure;Casual;Indie;Simulation,windows;mac;linux,NAO
719090,Linench,2017-09-28,Casual;Indie,windows,NAO
719100,Space Way,2017-10-13,Casual;Indie,windows,NAO
719110,Imperil,2017-11-01,Action;Adventure;Indie,windows;mac,NAO
719120,O'Fox Life,2017-10-31,Indie,windows,NAO
719130,OVO Smash!,2017-10-10,Casual;Indie,windows,NAO
719140,Entanglement,2017-10-17,Casual,windows;mac;linux,NAO
719180,Revulsion,2019-02-18,Action;Indie,windows,NAO
719200,The Wall,2018-11-02,Action;Indie;Massively Multiplayer;Strategy;Early Access,windows;mac,NAO
719210,Supposedly Wonderful Future,2018-04-18,Adventure;Indie,windows;mac;linux,NAO
719250,Cove Point Fun Center VR,2017-11-20,Casual;Indie;Sports,windows,NAO
719280,Bullseye,2018-05-17,Action;Casual;Indie,windows;mac,NAO
719290,Prophecy I - The Viking Child,2017-10-25,Action;Adventure,windows;mac;linux,NAO
719300,Daemonsgate,2017-10-25,Action;Adventure;RPG,windows;mac;linux,NAO
719310,King's Table - The Legend of Ragnarok,2017-10-25,Simulation;Strategy,windows;mac;linux,NAO
719320,The Humans Collection,2018-06-05,Adventure;Simulation;Strategy,windows,NAO
719350,Orbits,2018-03-21,Action;Adventure;Indie,windows;mac;linux,NAO
719370,ELE BLAZE,2017-10-10,Action,windows,NAO
719410,Magical Squash,2017-11-10,Action;Casual;Indie;Simulation;Sports,windows,NAO
719430,Taima Miko Yuugi,2017-10-20,Adventure;Indie;RPG,windows,NAO
719460,Crankies Workshop: Grizzbot Assembly 2,2017-10-05,Action;Casual;Indie;Simulation;Strategy,windows,NAO
719470,Demon And Fairy,2017-11-19,Nudity;Adventure;Indie;Early Access,windows,NAO
719540,VR DREAM MATCH BASEBALL,2017-12-06,Sports,windows,NAO
719550,Puzzler,2017-10-12,Casual;Indie,windows;mac;linux,NAO
719590,Mesozoica,2018-01-02,Action;Adventure;Casual;Indie;Simulation;Strategy;Early Access,windows,NAO
719600,鉄道運転士VR,2017-11-13,0,"CRAVA,NAO
719640,War Planet Online: Global Conquest,2017-12-19,Free to Play;Massively Multiplayer;Strategy,windows,NAO
719660,Monster Garden,2018-02-08,Adventure;Casual;Indie;RPG,windows;mac,NAO
719720,League of Pirates,2018-03-13,Action;Casual;Free to Play,windows,NAO
719730,Uptasia,2018-01-10,Casual;Free to Play,windows,NAO
719740,Pi,2017-10-16,Action;Indie;Racing,windows,NAO
719750,PUSS!,2018-08-02,Indie,windows;mac,NAO
719800,Last Encounter,2018-05-08,Action;Indie,windows;mac,NAO
719830,Desert Craft,2017-10-31,Adventure;Indie;Racing;Simulation;Early Access,windows,NAO
719840,Mad Gardener: Zombie Massacre,2017-12-13,Action;Casual;Indie,windows,NAO
719890,Beasts of Bermuda,2018-12-21,0,"Sastrei Studios,NAO
719970,Soccer Simulation,2017-11-29,Indie;Massively Multiplayer;Simulation;Sports;Early Access,windows;mac;linux,NAO
720000,Don't Panic!,2017-10-06,Indie;Strategy,windows,NAO
720020,Pilli Adventure,2017-12-06,Action;Adventure;Indie,windows,NAO
720030,Indecision.,2018-02-08,Adventure;Indie,windows,NAO
720040,Valknut,2017-12-21,Casual;Indie;Simulation;Strategy,windows,NAO
720060,Colony,2017-12-15,Indie;Simulation;Strategy,windows;mac;linux,NAO
720150,Shikhondo(食魂徒) - Soul Eater,2017-10-09,Nudity;Action;Casual;Indie,windows,NAO
720200,Vinewing,2017-11-07,Adventure;Indie;RPG,windows;mac,NAO
720240,Legend of Fainn Dynasty ～Battles of Beautiful Warlords～,2017-10-19,Sexual Content;Nudity;Adventure;Indie;Simulation;Strategy,windows,NAO
720250,Welcome to the Game II,2018-04-03,Sexual Content;Nudity;Violent;Indie;Simulation;Strategy,windows;mac,NAO
720270,Defense Task Force - Sci Fi Tower Defense,2018-06-19,Indie;Simulation;Strategy,windows,NAO
720280,Fox Hime,2017-11-02,Sexual Content;Nudity;Adventure;Casual;Indie,windows;mac,NAO
720290,Reaching for Petals: VR Edition,2017-10-19,Adventure;Casual;Indie,windows,NAO
720300,Toran,2019-04-18,Adventure;Free to Play;Indie,windows,NAO
720310,Armed Warrior VR,2017-10-31,Gore;Action,windows,NAO
720320,ShineG Has Nightmares,2018-04-13,Action;Adventure;Casual;Indie;RPG;Strategy,windows,NAO
720470,Caveman Alive,2017-10-07,Adventure;Casual;Indie;Simulation,windows,NAO
720480,Flappy Galaxy,2017-10-19,Action;Casual;Indie;Racing,windows,NAO
720510,Tactical AR,2017-11-07,Action;Simulation;Early Access,windows,NAO
720600,Halloween: Jigsaw Puzzles,2017-10-20,Casual,windows,NAO
720630,Space Leprechaun,2017-11-02,Indie,windows,NAO
720640,La Aventura De Axel,2017-10-20,Adventure;Indie,windows,NAO
720670,Cats Make You Smarter!,2017-10-19,Casual,windows,NAO
720730,Without Escape,2018-04-24,Gore;Adventure;Indie,windows;mac;linux,NAO
720840,"""TWO DRAW""",2017-10-09,Casual;Indie;Strategy,windows,NAO
720850,Blasteron,2017-11-09,Action;Indie;Early Access,windows,NAO
720940,Horns of Fear,2018-06-07,Adventure;Indie,windows,NAO
721010,Newton and the Apple Tree,2018-08-15,RPG,windows,NAO
721030,La Tale - Evolved,2017-11-29,Action;Adventure;Casual;Free to Play;Massively Multiplayer;RPG,windows,NAO
721080,Bounce Ball,2017-10-13,Action;Casual;Indie,windows,NAO
721090,SKYBOX VR Video Player,2017-10-24,0,"Source Technology Co.,NAO
721190,Blacksmith Simulator,2018-06-05,Indie;Simulation,windows,NAO
721300,American Angst (Steam Deluxe Edition),2017-10-26,Violent;Gore;Adventure;Indie;RPG,windows,NAO
721350,Where Are My Friends?,2017-10-10,Adventure;Indie,windows,NAO
721380,LOGistICAL: USA - New York,2017-10-24,Casual;Indie;Strategy,windows,NAO
721390,Pipe Push Paradise,2018-01-18,Indie,windows;mac;linux,NAO
721400,Hot Runback - VR Runner,2017-09-27,Action;Casual;Sports,windows,NAO
721420,FIGHTING BOX,2017-10-25,Casual;Indie,windows,NAO
721430,My Coloring Book: Animals,2017-10-11,Casual;Indie,windows;mac;linux,NAO
721470,Snake Treasure Chest,2017-10-10,Casual;Indie,windows,NAO
721480,VR Hockey League,2018-09-25,Indie;Simulation;Sports,windows,NAO
721510,Renters Revenge,2017-12-07,Violent;Action,windows,NAO
721540,Cursed Isles,2017-10-13,Action;Adventure;Casual;Indie;RPG;Early Access,windows,NAO
721670,Frontiers.io,2017-10-12,Action;Adventure;Casual;Indie;Racing;Simulation;Sports;Strategy,windows,NAO
721740,Sea Of Fatness: Save Humanity Together,2017-10-20,Adventure;Casual;Indie;Simulation,windows;mac;linux,NAO
721760,"Highlands,Deep Waters",Single-player;Steam Achievements;Captions available;Steam Cloud,Hosted Games,NAO
721890,ZhanDou (VR and Non-VR),2017-10-27,Action,windows,NAO
721940,Daily Run,2017-10-15,Casual;Indie,windows,NAO
721950,Last Toon Standing,2017-10-21,Action,windows,NAO
721960,Deathmatch Soccer,2018-07-11,Violent;Gore;Indie;Sports,windows,NAO
722010,B A S E M E N T,2017-10-11,Indie,windows,NAO
722020,Bitcoin Collector: Spinners Attack,2017-10-10,Casual;Indie,windows,NAO
722040,Cargo Breach,2017-10-13,Action;Indie,windows,NAO
722050,Dean Daimon,2017-10-21,Action;Casual;Indie;Racing,windows,NAO
722060,Dominions 5 - Warriors of the Faith,2017-11-27,Indie;Strategy,windows;mac;linux,NAO
722070,Hyperide VR,2017-10-26,Action,windows,NAO
722080,Blue Snake Adventures,2017-10-20,Action;Casual;Indie,windows,NAO
722180,SURV1V3,2018-01-29,Action;Adventure;Indie;Simulation;Early Access,windows,NAO
722190,EEP 14,2018-06-14,Simulation,windows,NAO
722210,Smart Cube,2018-07-31,Adventure;Casual;Indie;Strategy,windows,NAO
722220,Escape from here,2017-10-10,Action;Adventure;Casual;Indie,windows,NAO
722230,L.A. Noire: The VR Case Files,2017-12-15,Violent;Action;Adventure,windows,NAO
722240,Devour them all,2017-10-12,Action;Casual;Indie,windows,NAO
722250,Feeding The Monster,2017-10-11,Casual;Indie,windows;mac;linux,NAO
722290,HikeJam,2018-10-01,Action;Adventure;Casual;Indie;Early Access,windows,NAO
722330,The Painter's Playground,2018-02-08,Casual;Indie;Simulation,windows,NAO
722340,Captain vs Sky Pirates,2017-10-10,Action;Adventure;Indie;Strategy,windows,NAO
722350,Light of Mine,2017-10-30,Action;Adventure;Indie;RPG;Simulation,windows,NAO
722370,Funball Games VR,2017-10-31,Action;Casual;Indie;Sports,windows,NAO
722410,Fallen Kingdom,2017-11-05,Adventure;Indie;RPG,windows,NAO
722540,Banana Town,2017-10-06,Casual;Simulation;Early Access,windows,NAO
722570,NaziShoot,2017-10-12,Violent;Action;Casual,windows,NAO
722580,Dreadnought Sol,2017-11-02,Action;Adventure;Casual;Indie;RPG,windows,NAO
722590,Audio Factory,2017-11-05,Adventure;Casual,windows,NAO
722600,The Last Monster Master,2017-09-28,Adventure;Indie;RPG,windows;mac;linux,NAO
722620,Fatal Velocity: Physics Combat,2018-03-29,Action;Indie;Early Access,windows,NAO
722660,Startup Freak,2018-04-12,Indie;Simulation;Strategy;Early Access,windows,NAO
722670,Chinese Chess/ Elephant Game: 象棋/ 中国象棋/ 中國象棋,2017-10-20,Indie;Simulation;Strategy;Early Access,windows,NAO
722680,BLOK DROP NEO,2017-10-18,Casual;Indie,windows,NAO
722730,Cogmind,2017-10-16,Adventure;Indie;RPG;Strategy;Early Access,windows,NAO
722750,The Killbox: Arena Combat,2017-10-22,Violent;Gore,windows,NAO
722760,Captain Firebeard and the Bay of Crows,2017-10-04,Adventure;Casual,windows;mac,NAO
722810,Casual Spider Solitaire,2017-10-04,Casual;Indie,windows,NAO
722870,The Mind of Marlo,2017-10-19,Adventure;Indie,windows;linux,NAO
722890,Last Berserker™ : Endless War,2018-01-11,Casual;Indie,windows;mac,NAO
722910,LightTrack,2017-10-20,Casual,windows,NAO
722920,Hex Empire 3,2018-05-19,Indie;Strategy;Early Access,windows;mac;linux,NAO
722940,Mighty Action RPG,2017-10-12,Action;Adventure;Casual;Indie;RPG,windows,NAO
722960,CASE 2: Animatronics Survival,2019-02-28,Action;Adventure;Indie;Massively Multiplayer;Simulation,windows,NAO
722990,Dungeons of Hell,2017-10-19,Casual;Indie;RPG;Strategy,windows;mac;linux,NAO
723020,3571 The Game,2018-01-01,Action;Adventure;Indie;RPG;Simulation;Early Access,windows;mac,NAO
723060,Space Chaos,2017-11-14,Action;Casual;Indie,windows,NAO
723070,Scrolls of the Lord,2017-11-15,Action;Adventure;Indie;RPG,windows,NAO
723090,Meltys Quest,2017-10-24,RPG,windows;mac;linux,NAO
723100,Orbital Racer,2017-12-14,Indie;Racing;Simulation,windows,NAO
723110,Scrap Galaxy,2017-12-01,Action;Indie,windows,NAO
723180,The Rift,2019-03-29,Adventure;Casual;Indie,windows,NAO
723190,Sniper Hunter Adventure 3D,2017-10-13,Violent;Action;Adventure;Casual;Simulation;Strategy,windows,NAO
723270,Rumu,2017-12-12,Adventure;Casual;Indie,windows;mac;linux,NAO
723350,Hell Shooter,2018-09-21,Action;Indie,windows,NAO
723380,Wraith,2017-10-15,Violent;Gore;Action,windows,NAO
723390,Hunt Down The Freeman,2018-02-23,Violent;Action;Adventure,windows,NAO
723420,创世-修真录,2017-11-07,Action;Adventure;Free to Play;RPG;Simulation;Early Access,windows,NAO
723450,Dragon Hunt,2018-04-26,Casual;Indie;Simulation,windows;mac;linux,NAO
723500,Warlock Revenge,2017-11-07,Action;Adventure;Indie,windows,NAO
723510,The Cave VR,2017-10-19,Action;Adventure;Simulation,windows,NAO
723540,魔光,2017-12-04,Gore;Action;Adventure;Indie,windows,NAO
723600,Star Swapper,2018-04-17,Casual;Indie,windows;mac;linux,NAO
723610,Dream Golf VR,2017-11-03,Casual;Free to Play;Indie;Sports,windows,NAO
723760,Steamburg,2017-11-02,Adventure;Indie,windows;mac,NAO
723780,Modern Combat Versus,2017-12-19,Action;Adventure;Free to Play,windows,NAO
723790,The Pirate: Plague of the Dead,2017-10-13,Action;Adventure;Free to Play;Indie;Simulation;Strategy,windows;mac;linux,NAO
723810,Don't Bleed,2018-01-19,Action;Adventure;Early Access,windows,NAO
723820,BANANO BROS.,2017-11-01,Casual;Indie,windows,NAO
723830,Cyborg Invasion Shooter,2017-11-07,Action;Adventure;Indie,windows,NAO
723880,New World: The Tupis,2018-03-20,Action;Adventure;Indie,windows,NAO
723890,Don't Make Love,2017-10-26,Casual;Indie;Simulation,windows,NAO
723930,Dark Romance: Vampire in Love Collector's Edition,2017-10-11,Adventure;Casual,windows,NAO
