ID,Name,Release Date,Genres,Platforms
701890,Starzine,2017-10-04,Action;Indie,windows
701900,Splat the Blob,2017-10-05,Adventure,windows;mac;linux
701910,Dawn of a Soul,2017-10-02,Casual;Indie,windows;mac;linux
701930,Short Stories Collection of Class Tangerine,2017-09-13,Adventure;Casual;Indie;Simulation,windows
701940,Champions of Aerial,2017-11-21,Action;Indie,windows
701950,Survival Simulator VR,2018-09-19,Indie;Early Access,windows
701960,Fish's Trip,2017-09-27,Adventure;Casual;Indie;Racing,windows
701970,Sliding Blocks,2017-09-11,Adventure;Casual;Indie;Strategy,windows
701990,Edmonton Trolley Car,2017-09-12,Adventure;Casual;Indie,windows
702030,Starbear: Taxi,2018-05-03,Action;Simulation,windows
702080,My Factory 我的工厂,2017-09-21,Indie;Simulation;Strategy;Early Access,windows
702110,THE LAST BLADE 2,2017-11-17,Action,windows
702120,THE KING OF FIGHTERS '97 GLOBAL MATCH,2018-04-03,Action,windows
702150,Project Mercury,2017-09-19,Action;Indie,windows
702160,Rocketboat - Pilot,2018-04-25,0,"Present Day Media
702180,Mafia is Alive,2017-10-05,Casual;Indie;Massively Multiplayer;RPG;Early Access,windows
702200,Lost with Dinosaurs,2017-09-09,Action;Adventure;Indie,windows;mac;linux
702210,Princess Serena ~Raid of Demon Legion~,2017-09-21,Sexual Content;Nudity;Adventure;RPG,windows
702220,Touch My Spinner,2017-09-22,Indie,windows
702270,DevWill,2017-10-11,Action,windows
702300,Number World Adventure,2017-09-22,Casual,windows;mac
702310,Tricks and Treats,2017-10-18,Casual;Indie,windows;mac
702320,March of Empires,2017-12-11,Free to Play;Massively Multiplayer;RPG;Strategy,windows
702360,Hunters Life,2018-12-14,Casual;Indie,windows
702430,SCHOOL SIMULATOR MULTIPLAYER,2017-09-10,Sexual Content;Violent;Action;Indie;Massively Multiplayer;Racing;RPG;Simulation,windows;mac
702510,Mille Bornes,2017-11-22,Casual;Racing,windows;mac
702550,EZ4u,2017-09-18,Indie,windows
702670,Donut County,2018-08-28,Adventure;Casual;Indie,windows;mac
702700,Super Bomberman R,2018-06-12,Action,windows
702790,午餐13,2018-06-13,RPG,windows
702810,Shooty Skies,2018-03-06,Action;Free to Play;Indie,windows;mac;linux
702820,By Any Means Necessary,2017-11-06,RPG,windows;linux
702890,BlazBlue: Cross Tag Battle,2018-06-05,Action,windows
702910,Destination Dungeon: Crypts of Warthallow,2017-09-07,Adventure;Casual;Indie;RPG,windows
702940,Paper Shakespeare: To Date Or Not To Date?,2018-04-04,Adventure;Indie,windows;mac;linux
703000,"Beer,Babes and Dragons",Single-player;Full controller support,Creative Consultants Agency
703030,NewTypes,2018-02-19,Simulation;Early Access,windows
703040,Little Dog,2017-09-08,Adventure;Casual;Indie;Simulation,windows
703050,iHUGU,2017-10-10,Casual,windows
703060,connect - Virtual Home (3D or VR),2018-12-25,Utilities,windows
703070,ZOMBIE CAR MASSACRE 💀,2017-09-12,Action;Casual;Indie;Racing;Simulation,windows;mac
703090,冒险之路(Adventure Road),2017-09-08,Free to Play;Indie;Massively Multiplayer;Strategy,windows
703120,Keeplanet,2018-04-06,Action;Casual;Indie;Simulation,windows
703140,Codename: Phantom,2017-11-22,Violent;Action,windows
703180,Ben 10,2017-11-15,Action,windows
703200,Jumphobia XL,2017-09-04,Action;Casual;Indie,windows;mac
703210,My Little Worms,2017-09-22,Casual;Indie,windows;mac;linux
703250,AstroShift,2017-10-03,Action;Indie,windows
703260,Blast,2017-09-12,Action;Casual;Indie,windows;mac;linux
703270,"Run,my little pixel",Single-player,Zloy Krot Studio
703280,Zeal,2018-09-24,Action;Free to Play;Indie;RPG;Strategy;Early Access,windows
703310,Hidden & Dangerous: Action Pack,2017-12-20,Violent;Action;Strategy,windows
703320,Hidden & Dangerous 2: Courage Under Fire,2017-12-20,Violent;Action;Strategy,windows
703360,Stickman Annihilation 2,2018-02-13,Action;Casual;Indie;Simulation,windows
703400,Enoch: Underground,2018-03-22,Action;Indie;RPG,windows
703430,Star Rangers VR - Free Demo,2017-09-15,Free to Play;Simulation,windows
703500,ReThink | Evolved,2017-09-15,Action;Casual;Indie;Strategy,windows
703510,Wooden Battles,2017-12-22,Action;Casual;Indie;Simulation;Strategy,windows
703530,Grav Blazer Squared,2017-09-08,Action;Casual;Indie,windows
703540,Algorithm,2017-10-23,Casual;Indie,windows
703600,ASTRAL,2018-11-26,Action;Adventure;Indie,windows;mac;linux
703620,Clash Force,2017-10-25,Action;Indie,windows
703630,The Quarter Game,2017-12-08,Action;Adventure;Indie,windows
703700,Our End of the World,2017-11-02,Adventure;Indie;Simulation,windows;mac
703720,ERSATZ,2017-09-13,Action;Indie,windows;mac;linux
703730,Sorcery Jokers All Ages Version,2018-01-12,Violent;Gore;Adventure,windows
703750,Robo-orders,2017-09-20,Casual;Indie;Simulation;Strategy,windows
703760,Chopper: Attack helicopters,2017-09-15,Action;Casual;Indie;Simulation,windows;linux
703800,All Cows In,2017-12-06,Casual;Indie;Simulation,windows
703820,Pixel Killers - The Showdown,2017-09-15,Action;Indie,windows
703840,Animal Super Squad,2018-05-15,Action;Adventure;Indie;Simulation,windows
703870,Make a word!,2017-09-29,Casual;Indie,windows;mac;linux
703880,Swords and Soldiers 2 Shawarmageddon,2018-11-06,Action;Indie;Strategy,windows
703920,Bang Bang Fruit 2,2017-10-25,Casual;Indie,windows
703940,Ball 2D: Soccer Online,2017-09-08,Action;Free to Play;Sports,windows;mac
703950,Just Fishing,2017-12-15,Action;Adventure;Casual;Free to Play;Massively Multiplayer;Simulation;Sports,windows;mac
703980,Star Wars: Imperial Assault - Legends of the Alliance,2017-12-04,Adventure;RPG,windows;mac
704010,LongStory,2017-12-06,Adventure;Casual;Indie;RPG;Simulation,windows;mac
704030,Cattle and Crops,2018-02-13,Casual;Indie;Simulation;Early Access,windows;linux
704040,Castle Clicker : Building Tycoon,2017-10-02,Casual;Free to Play;Indie;Simulation;Strategy,windows
704070,Robots.io,2017-09-13,Action;Indie;Massively Multiplayer,windows
704140,Edge Of Existence,2017-12-15,Action;Casual;Strategy;Early Access,windows
704190,Bitcoin Collector,2017-09-13,Action;Adventure;Casual;Indie,windows
704200,The Chronicles of Nyanya,2018-02-16,Adventure;Indie;RPG,windows
704210,"BLOCK WARRIORS: ""Open World"" Game",2017-09-06,Action;Adventure;Racing;RPG,windows
704230,Pro Cycling Manager 2018,2018-06-28,Simulation;Sports,windows
704270,Generation Zero,2019-03-26,Action;Adventure,windows
704300,Bartender VR Simulator,2018-02-09,Simulation,windows
704310,Lumberjack VR,2017-10-13,Action;Indie,windows
704350,Captain 13 Beyond the Hero,2017-09-29,Action;Casual,windows;mac
704360,SACRALITH : The Archer`s Tale,2018-05-17,Violent;Gore;Action;Adventure;Simulation,windows
704370,Water Pipeline,2017-09-11,Adventure;Casual;Indie;Strategy,windows
704430,Space Survivors Shooter,2019-04-18,Action;Casual;Early Access,windows
704440,Nimble Fish,2017-09-12,Casual;Indie,windows;mac;linux
704450,Neverwinter Nights: Enhanced Edition,2018-03-27,RPG,windows;mac;linux
704460,Surviving in the forest,2017-09-20,Casual;Indie;Simulation;Strategy,windows
704470,VR Furballs - Demolition,2018-11-09,Casual;Indie,windows
704480,Durak!,2017-09-14,Casual;Indie;Simulation;Strategy,windows
704490,Caves!,2017-09-20,Casual;Indie;Simulation;Strategy,windows
704500,Magic and Challenge RPG,2017-09-20,Casual;Indie;RPG,windows
704510,Mercury Fallen,2017-10-16,Indie;Simulation;Strategy;Early Access,windows;mac
704640,Evolution of Ages: Settlements,2018-08-03,Indie;RPG;Simulation;Strategy,windows
704660,Maze Trials,2017-10-09,Adventure;Casual;Indie,windows
704670,Inexplicable Geeks: Dawn of Just Us,2018-05-03,Adventure;Indie,windows;mac;linux
704680,AMPLITUDE: A Visual Novel,2017-09-05,Gore;Casual;Indie;Simulation;Strategy,windows;mac;linux
704690,Elisa: Seduce the Innkeeper,2017-09-25,Adventure;Casual;Indie,windows;mac
704700,TRYON,2017-09-14,Casual;Indie,windows
704750,Uplands Motel,2017-09-12,Action;Adventure;Indie,windows
704760,Grimrush,2017-11-30,Action;Indie,windows
704830,Esports Life: Ep.1 - Dreams of Glory,2017-11-30,Indie;RPG;Simulation;Sports;Strategy;Early Access,windows;mac
704840,The Walking Vegetables,2017-09-27,Action;Indie,windows;mac
704850,Thief Simulator,2018-11-09,Action;Adventure;Indie;Simulation,windows
704860,Keepsake,2018-04-17,Adventure;Casual;Indie,windows;mac
704880,Trident's Wake,2019-02-21,Action;Early Access,windows
704910,Tenta Shooter / The 触シュー,2017-12-08,Sexual Content;Nudity;Violent;Action;Casual,windows
704940,BOX IT,2018-06-04,Casual;Indie,windows
704950,Scarlett's Dungeon,2017-09-21,Action;Adventure;Indie;RPG,windows
704990,OSES,2017-09-14,Action;Indie;Strategy,windows
705020,Bottom of the 9th,2017-10-11,Indie;Sports;Strategy,windows;mac;linux
705050,Apocalypse (Showcase),2018-10-18,Action,windows;mac;linux
705060,Infernales,2017-11-10,Violent;Gore;Action;Adventure;Indie,windows
705070,FEMINAZI: 3000,2017-09-19,Casual;Indie;Racing,windows
705090,Trivia Vault: Super Heroes Trivia 2,2017-09-12,Action;Casual;Indie;Simulation;Strategy,windows
705100,Marshmallow Melee,2017-10-06,Action;Adventure;Indie;RPG;Strategy;Early Access,windows
705120,Death Coming,2017-11-06,Adventure;Casual;Indie;Strategy,windows
705150,Rhythm World - Master Project,2018-02-13,Casual;Indie;Simulation,windows
705210,Cube Racer,2017-10-30,Action;Casual;Indie;Racing,windows;linux
705220,Tactical Monsters Rumble Arena,2018-01-31,Adventure;Free to Play;Indie;RPG;Strategy,windows;mac
705230,InGame.exe,2017-09-25,Sexual Content;Action;Indie,windows
705240,Boom Box Blue!,2017-12-11,Action;Casual;Indie,windows
705250,Cross Set Infinity,2017-10-27,Casual;Indie,windows;mac;linux
705260,Waste Cleaner,2017-09-22,Indie;Simulation,windows
705280,Hakoniwa Explorer Plus,2018-06-06,Action;Indie;RPG,windows
705290,Strange Telephone,2019-01-21,Adventure;Casual;Indie,windows
705300,Suicide Adventures,2017-09-22,Violent;Adventure;Casual;Indie,windows;mac;linux
705370,The Cursed Tower,2018-02-05,Action;Adventure;Casual;Free to Play;Indie,windows;mac;linux
705380,Galactic Shipwright,2018-10-05,Action;Indie;Simulation,windows
705390,Aya's Journey,2017-09-06,Adventure;Indie;Strategy;Early Access,windows
705400,Crankies Workshop: Bozzbot Assembly,2017-09-13,Action;Casual;Indie;Simulation;Strategy,windows
705410,World War Party: Game Of Trump,2017-11-04,Violent;Gore;Action;Indie;Sports;Strategy,windows;mac
705420,Crankies Workshop: Grizzbot Assembly,2017-09-12,Action;Casual;Indie;Simulation;Strategy,windows
705430,Crankies Workshop: Lerpbot Assembly,2017-09-13,Action;Casual;Indie;Simulation;Strategy,windows
705440,Onager!,2017-09-22,Action;Casual;Indie;Simulation,windows
705450,Wunderdoktor,2017-10-11,Action;Adventure;Indie,windows;mac;linux
705500,Tiny Bubbles,2018-05-08,Casual;Indie;Simulation;Strategy,windows;mac;linux
705530,Wizard Hunter 2348,2018-07-16,Action;Indie,windows
705550,Burgle Bros.,2017-11-29,Adventure;Indie,windows
705610,Where They Cremate The Roadkill,2017-09-29,Nudity;Violent;Action;Indie;RPG,windows
705620,HELLMUT: The Badass from Hell,2018-02-27,Action;Indie,windows
705640,BACK TO THE EGG! Tower Defense,2017-12-27,Indie;Strategy,windows
705670,Ballz: Farm,2018-01-23,Action;Casual;Indie,windows
705710,Sense of The Devil,2017-09-22,Violent;Gore;Action;Indie,windows;mac;linux
705740,Car Demolition Clicker,2018-07-05,Action;Casual;Indie,windows
705750,American Patriots: Boston Tea Party,2017-09-19,Strategy,windows;mac;linux
705780,Ancient Future,2018-01-26,Action;Indie,windows;mac
705800,Astroe,2017-09-29,Action;Indie,windows;linux
705810,Wuxing Master(CCG),2018-01-08,0,"Chengdu Touch Times Technology Co.
705840,Fake/SuperSonia,2017-10-05,Violent;Gore;Action;Casual;Indie,windows
705860,SpaceWalker,2018-01-03,Casual;Early Access,windows
705870,Echo Grotto,2017-09-20,Adventure;Casual;Indie,windows
705920,Empress of Gold,2017-11-28,Indie;Early Access,windows;linux
705930,The Trace,2017-10-18,Adventure,windows
706010,The Unseen,2017-10-27,Action;Casual;Indie;RPG;Strategy;Early Access,windows
706020,Fade to Silence,2017-12-14,RPG;Early Access,windows
706030,Parking Cop Simulator,2017-12-15,Casual;Indie;Simulation,windows
706130,Far from Noise,2017-11-14,Casual;Indie,windows;mac
706200,Celtabula,2017-09-17,Casual;Indie,windows
706210,Haul Asteroid,2017-10-12,Action;Casual;Indie,windows;mac
706240,Gravity Light,2018-05-15,Action;Adventure;Casual;Indie,windows;mac
706270,Space Zombies Invasion,2018-03-02,Action;Adventure;Casual;Indie,windows
706280,Devil in the Pines,2017-09-29,Indie,windows
706320,Trivia Vault: Mini Mixed Trivia,2017-09-15,Action;Casual;Indie;Simulation;Strategy,windows
706330,Trivia Vault: Mini Mixed Trivia 2,2017-09-17,Action;Casual;Indie;Simulation;Strategy,windows
706350,Mari and the Black Tower,2017-10-03,Indie;RPG,windows
706370,LOGistICAL: USA - Oregon,2017-09-19,Casual;Indie;Strategy,windows
706380,LOGistICAL: Norway,2017-09-22,Casual;Indie;Strategy,windows
706390,LOGistICAL: Chile,2017-09-29,Casual;Indie;Strategy,windows
706490,Little hidden city,2018-02-28,Adventure;Casual;Indie,windows
706510,SOMOS,2018-11-08,Action;Casual;Indie,windows;mac;linux
706560,Jimmy and the Pulsating Mass,2018-08-07,Indie;RPG,windows;mac
706570,The Seven Stages,2018-07-24,Action;Adventure;Casual;Indie;Early Access,windows
706690,Megatronic Void,2017-09-20,Action;Indie,windows
706710,Close Your Eyes -Anniversary Remake-,2018-12-21,Adventure;Indie;Early Access,windows;mac
706840,Castaway VR,2018-10-11,Adventure;Indie,windows
706880,Austen Translation,2018-05-01,Casual;Indie;Strategy,windows;mac
706920,战术狂想1(Chimera of Tactics 1),2017-09-27,Indie;Strategy,windows
706960,Super Slime Arena,2018-01-23,Action;Casual;Indie,windows;mac;linux
706990,BLOCKPOST,2019-04-25,Action;Free to Play;Indie,windows
707000,Aw Nutz,2017-09-28,Casual;Indie,windows
707010,Will To Live Online,2018-04-05,Action;Indie;Massively Multiplayer;RPG;Early Access,windows
707060,Beast Quest,2018-03-13,Action;Adventure;RPG,windows
707110,Anahita,2017-12-26,Adventure,windows
707140,Chess,2017-09-19,Casual;Indie;Simulation;Sports;Strategy,windows;mac;linux
707220,The Base,2018-05-25,Indie;Strategy,windows
707230,Prison Chainball Massacre,2017-11-09,Action;Casual;Indie,windows
707300,Hatsune Miku VR / 初音ミク VR,2018-03-08,Action,windows
707320,Keatz: The Lonely Bird,2018-01-17,Action;Indie,windows
707350,Damascus Gear Operation Osaka HD Edition,2018-03-06,Action,windows
707370,Crankies Workshop: Whirlbot Assembly,2017-09-16,Action;Casual;Indie;Simulation;Strategy,windows
707380,Crankies Workshop: Zazzbot Assembly,2017-09-14,Casual;Simulation,windows
707400,Attack Of Insects,2017-09-15,Action;Adventure;Indie;Early Access,windows
707450,March to Glory,2018-04-13,Strategy,windows
707470,JumpFist,2017-09-19,Action;Casual;Indie,windows;mac
707560,Crucible Trails : Initial Rupture,2018-03-02,Violent;Action;Adventure;Indie,windows;mac
707580,AFFECTED: The Manor,2017-10-03,Indie,windows
707590,Defense Clicker,2017-10-31,Casual;Strategy;Early Access,windows
707610,Food Mahjong,2017-09-17,Adventure;Casual;Indie;Sports;Strategy,windows
707680,Slapshot,2019-03-08,Free to Play;Indie;Sports,windows;mac
707720,Ragna Maya,2017-09-08,Action;Adventure;Casual;Indie;RPG;Strategy,windows
707750,DrumSim,2017-09-25,Casual;Simulation,windows;mac
707770,Tactics 2: War,2017-09-22,Action;Simulation;Strategy,windows;mac
707850,Jigsaw Puzzles,2017-09-17,Adventure;Casual;Indie;Strategy,windows
707860,The Power Factory,2017-09-29,Indie;Simulation;Strategy;Early Access,windows;linux
707870,Hoo-Boy,2017-09-29,Adventure;Casual;Indie,windows
707920,Analemma,2017-10-25,Adventure;Casual;Indie,windows;mac;linux
707960,I was here,2017-10-05,Adventure;Casual;Indie,windows;mac;linux
708100,A Boy and His Beard,2018-02-09,Action;Casual;Free to Play;Indie,windows
708120,Printer Forge 3D,2017-10-16,Animation & Modeling;Design & Illustration;Utilities;Early Access,windows
708140,TriElement,2017-09-25,Action;Casual;Indie,windows;mac
708150,Lost Artifacts - Ancient Tribe Survival,2018-02-01,Casual;Strategy,windows
708160,Yokai Mask,2018-09-20,Adventure;Indie,windows
708190,Code World,2017-09-11,Indie,windows
708260,Text Wormhole,2017-11-02,Action;Casual;Indie,windows;mac
708280,Bobbi_Cities,2017-10-23,0,"Shanghai ThinkingBear Network Technology Co.
708300,Fluffy Friends,2017-09-19,Casual;Indie,windows;mac;linux
708310,Infinite Gravity,2018-03-21,Adventure;Indie;RPG;Simulation;Early Access,windows
708340,Shark Simulator,2017-11-22,Action;Casual;Indie;Simulation,windows
708370,Reboant Demo,2017-11-22,Violent;Gore;Action;Adventure,windows
708430,Kamikaze Cube,2017-09-15,Adventure;Indie,windows
708450,Pembrey,2018-02-19,Violent;Gore;Action;Adventure;Indie;RPG,windows;mac;linux
708480,Little People,2017-09-19,Action;Adventure;Indie,windows
708510,The Promethium Effect - The Idle Clicker MMO,2017-11-27,Action;Casual;Free to Play;Indie;Massively Multiplayer,windows;mac
708580,The Exorcist: Legion VR - Chapter 1: First Rites,2017-11-22,Single-player;Steam Achievements;In-App Purchases;Steam Cloud,LLC;Fun Train"
708630,Little Adventurer II,2017-09-21,Adventure,windows
708640,Nudist Beach Survival Simulator,2017-09-28,Indie;RPG;Simulation,windows
708680,Octopus Bar,2017-09-22,Action;Adventure;Casual;Free to Play;Indie;Early Access,windows
708710,Defend Your Castle,2017-10-18,Action;Casual;Indie,windows
708760,Social Club VR : Casino Nights,2018-06-21,Casual;Indie;Simulation;Sports;Strategy,windows
708780,Slam Fighter II,2017-11-17,Casual;Indie,windows
708790,Fantasy World,2018-01-16,Adventure;Casual;Indie;RPG;Strategy,windows
708800,Dungeons Of Kremlin: Remastered,2017-10-20,Action;Indie,windows
708820,Baby Hands,2018-07-26,Action;Adventure;Casual;Indie;RPG;Simulation,windows
708830,The Armament Project,2017-09-28,Action;Indie,windows
708850,Reverie,2017-10-03,Casual;Indie,windows;mac
708870,Reginald Does His Thang,2017-12-06,Action;Adventure;Indie,windows
708890,BEATris,2017-11-30,Action;Casual;Indie;Early Access,windows
708920,I Can See the Future,2017-10-12,Action;Indie,windows
708930,Dice 1000 online,2017-10-17,Casual;Massively Multiplayer;Simulation;Strategy,windows
708940,Rebons,2017-09-22,Action;Adventure;Casual;Indie;Massively Multiplayer;Racing;RPG;Simulation;Sports;Strategy,windows
708950,Steam Tactics,2017-09-12,Indie;RPG;Strategy,windows;mac
708970,X Caeli: The Iron Hand of Love,2017-12-08,Action;Adventure;Casual;Indie;RPG;Early Access,windows;mac;linux
709020,VIRUS OF SURVIVORS:LIFE SIMULATOR,2017-09-16,Action;Adventure;Simulation,windows;mac
709050,GHOUL,2018-06-05,Sexual Content;Gore;Adventure;Indie,windows
709080,The Bears And The Bees,2018-01-23,Adventure;Free to Play;Indie,windows
709140,A Dream For Aaron,2018-03-09,Action;Adventure;Casual;Indie,windows
709190,God of Failure,2017-12-19,Casual;Indie;Strategy,windows
709220,Retro Dungeons,2017-09-26,Action;Adventure;Casual;Indie,windows
